,id,name,state,latitude,longitude,source,dayduration,age,total_spent_Doohickey,total_spent_Gadget,total_spent_Gizmo,total_spent_Widget,total_orders,discount_usage_proportion,email_provider
729,730,Arielle Mitchell,WI,45.0184,-89.4576,Facebook,3200,64,,,,,,,hotmail
730,731,Eldon Herman,CO,38.0828,-104.138,Twitter,2803,27,434.7663,274.0523,37.7983,247.82299999999998,8.0,0.25,yahoo
731,732,Barry McKenzie,SD,44.7462,-97.2243,Affiliate,3046,31,,,,,,,hotmail
732,733,Jerry Stracke,MO,38.8438,-92.2123,Google,3024,34,0.0,0.0,0.0,46.7641,1.0,0.0,hotmail
733,734,Weldon McLaughlin,OR,43.8787,-123.004,Twitter,3108,56,,,,,,,yahoo
734,735,Taryn Klocko,CA,36.0675,-118.963,Affiliate,2544,65,,,,,,,hotmail
735,736,Valerie Davis,VA,37.3539,-80.6311,Organic,3111,65,1149.4047,474.8323,1054.9857,739.6813999999999,17.0,0.17647058823529413,yahoo
736,737,Hipolito Kulas,ME,44.5014,-70.1905,Organic,2861,40,483.094,431.1884,74.9455,319.5727,9.0,0.0,yahoo
737,738,Bonita Hoppe,IA,41.7447,-95.2307,Facebook,3163,54,,,,,,,gmail
738,739,Catalina Smith,NC,35.4067,-79.9103,Twitter,3131,65,,,,,,,yahoo
739,740,Aida Cruickshank,MO,40.2433,-92.2969,Affiliate,2228,59,,,,,,,hotmail
740,741,Marcelo Ferry,AK,68.1408,-151.734,Affiliate,2166,58,1470.8224,1541.2611000000002,1631.4472,1311.9193,24.0,0.08333333333333333,gmail
741,742,Garret Kulas,MI,44.7583,-83.3471,Twitter,2588,63,,,,,,,hotmail
742,743,Stacy Considine,AK,62.214,-149.954,Affiliate,3154,44,,,,,,,yahoo
743,744,Reid Reilly,NY,43.8346,-74.5498,Google,2929,43,270.656,508.9099,506.7415,1411.502,13.0,0.15384615384615385,hotmail
744,745,Kurtis Parker,ID,42.9446,-116.06,Affiliate,2866,33,,,,,,,gmail
745,746,Andre Stamm,WI,45.2701,-91.5852,Twitter,2847,64,102.1452,0.0,904.184,1397.9224,11.0,0.18181818181818182,hotmail
746,747,Lexi Adams,TX,32.139,-95.3808,Google,2995,25,,,,,,,hotmail
747,748,Eden Jenkins,VA,37.2136,-80.5379,Organic,2652,62,195.7004,0.0,0.0,0.0,1.0,0.0,yahoo
748,749,Melissa Cormier,MO,36.6164,-94.5198,Affiliate,3149,62,,,,,,,hotmail
749,750,Jermain Kohler,GA,30.9335,-83.8215,Affiliate,2273,45,603.231,481.93399999999997,0.0,247.149,8.0,0.125,hotmail
750,751,Eli Haag,MT,45.4286,-106.06,Affiliate,3109,51,,,,,,,hotmail
751,752,Vivianne Roob,GA,32.0185,-83.2361,Affiliate,2399,61,,,,,,,yahoo
752,753,Rebekah Lueilwitz,NC,35.2215,-83.8764,Google,3207,65,,,,,,,hotmail
753,754,Ellsworth Watsica,CO,38.7089,-106.297,Google,2137,66,1465.7862,1925.3158,1481.008,479.62440000000004,18.0,0.16666666666666666,hotmail
754,755,Cedrick Kling,MT,48.248,-112.793,Twitter,2344,37,832.4754,0.0,54.993,523.0278,8.0,0.125,yahoo
755,756,Kennedi Waters,MN,46.2673,-94.8311,Twitter,2398,58,1253.8528000000001,1154.2439,331.435,607.4783,17.0,0.058823529411764705,hotmail
756,757,Teresa Hodkiewicz,CO,39.8196,-106.649,Organic,2414,29,0.0,202.42520000000002,0.0,1153.5592,6.0,0.0,hotmail
757,758,Dolly Bernhard,AR,34.673,-90.9358,Organic,2243,27,438.4604,313.3615,285.5923,475.6599,8.0,0.25,gmail
758,759,Nicole Walker,VT,43.7393,-73.21,Organic,2531,60,,,,,,,yahoo
759,760,Louie Willms,WY,44.4667,-109.646,Twitter,3145,58,0.0,0.0,0.0,309.5932,1.0,0.0,gmail
760,761,Newton Klocko,MS,31.8513,-89.5642,Affiliate,2919,57,,,,,,,gmail
761,762,Marc Schmitt,AK,64.1133,-145.715,Twitter,2612,66,689.2998,342.8912,197.98289999999997,562.9697,12.0,0.16666666666666666,hotmail
762,763,Ezekiel McLaughlin,ME,44.0843,-69.4247,Twitter,2836,52,436.0946,342.8912,0.0,318.5331,5.0,0.0,yahoo
763,764,Ike Keebler,IA,40.8419,-95.0638,Affiliate,2975,30,,,,,,,gmail
764,765,Vicente Kessler,MI,42.5752,-83.4226,Google,2425,44,,,,,,,gmail
765,766,Zula Boehm,KS,37.9001,-95.4401,Organic,2551,41,0.0,466.083,370.75559999999996,0.0,3.0,0.0,hotmail
766,767,Clementina Johnston,OR,44.2111,-116.98,Organic,3159,63,869.0511999999999,979.5014000000001,702.3869,787.3814,15.0,0.13333333333333333,gmail
767,768,Schuyler Hills,PA,41.6971,-76.2647,Facebook,2440,35,607.7376,1429.5961,633.0966,1172.6157,12.0,0.08333333333333333,gmail
768,769,Maverick Roob,WY,41.5178,-109.786,Affiliate,2275,51,0.0,504.4734,84.285,116.6262,5.0,0.0,hotmail
769,770,Jay Bruen,OR,44.7673,-117.247,Twitter,2338,31,0.0,934.2055,1260.7535,548.4594,15.0,0.06666666666666667,yahoo
770,771,Kevon Morar,OK,35.9429,-96.5973,Affiliate,2204,63,,,,,,,yahoo
771,772,Santa Harvey,ID,47.8302,-116.903,Twitter,2457,51,,,,,,,gmail
772,773,Willis Kuvalis,CA,37.0261,-120.708,Affiliate,2944,37,2158.9415,1382.0566000000001,1641.4123,447.546,35.0,0.05714285714285714,yahoo
773,774,Celestino Bernhard,ND,46.7897,-102.307,Affiliate,2311,24,118.6387,1378.7884000000001,61.0753,590.4753,16.0,0.0,yahoo
774,775,Osvaldo Steuber,IL,39.4219,-87.8772,Organic,2967,50,,,,,,,hotmail
775,776,Clemens Hansen,WV,37.7549,-82.1158,Organic,2923,62,0.0,446.16960000000006,408.07450000000006,0.0,3.0,0.0,gmail
776,777,Mozell Frami,NY,43.6115,-75.1007,Organic,2442,56,333.2565,718.6709999999999,683.7234,4004.6398,17.0,0.23529411764705882,gmail
777,778,Lavina Schultz,NJ,39.5496,-74.9843,Affiliate,2141,32,188.5427,1232.6281999999999,404.7197,786.7168,13.0,0.07692307692307693,hotmail
778,779,Carrie Heidenreich,NE,40.4987,-101.462,Google,2630,55,,,,,,,gmail
779,780,Fleta Leuschke,MO,39.8844,-93.4423,Affiliate,2210,28,472.962,95.1825,130.1886,1474.4917,10.0,0.1,yahoo
780,781,Muriel Labadie,TX,31.6453,-98.7932,Affiliate,2991,60,,,,,,,yahoo
781,782,Iva Waelchi,MO,37.8124,-91.8097,Facebook,3123,55,1371.279,275.28520000000003,666.6019,473.62159999999994,12.0,0.16666666666666666,yahoo
782,783,Shayne Crona,MT,46.6247,-109.985,Facebook,2748,61,0.0,171.4056,698.3304,0.0,3.0,0.0,gmail
783,784,Felton Keebler,AL,31.7721,-88.3061,Twitter,3009,59,215.54149999999998,5574.564000000001,1031.3055,625.0666,16.0,0.125,gmail
784,785,Jewell Wolf,WI,45.5133,-90.7531,Twitter,2538,42,553.5745000000001,960.9613,498.4472,443.3902,16.0,0.1875,yahoo
785,786,Karine Mante,VA,38.532,-77.9146,Google,2974,27,,,,,,,gmail
786,787,Dina Wolf,GA,31.7273,-82.869,Facebook,2726,46,0.0,475.7268,0.0,0.0,1.0,0.0,yahoo
787,788,Conner Windler,CO,37.303,-104.807,Google,2390,28,127.6815,176.609,178.4043,122.3967,4.0,0.0,gmail
788,789,Cierra Kuvalis,SD,44.7079,-101.117,Affiliate,2187,52,908.7363,1149.8124,452.34839999999997,270.01660000000004,15.0,0.0,yahoo
789,790,Eudora Renner,GA,33.1993,-84.7878,Twitter,2907,64,1119.3429,140.4637,100.1068,1368.2129999999997,14.0,0.14285714285714285,gmail
790,791,Amina O'Reilly,NC,35.5321,-78.9971,Organic,2934,42,784.9305,215.76700000000002,251.1516,715.0642,13.0,0.0,gmail
791,792,Maximillia Ebert,WV,39.332,-79.8101,Facebook,2173,63,283.1096,8872.0136,2398.3785,838.7648,14.0,0.14285714285714285,hotmail
792,793,Estrella Reichert,NM,35.5339,-103.061,Twitter,2368,43,1214.6791,1183.4335,149.8944,324.4873,22.0,0.09090909090909091,hotmail
793,794,Elody Cormier,WV,38.8727,-81.6926,Twitter,2248,66,711.7413999999999,422.0462,1096.7202,1165.8512,21.0,0.09523809523809523,hotmail
794,795,Vada West,NE,40.7866,-99.4129,Affiliate,2710,65,672.2998,262.6875,1125.6356,635.1995,14.0,0.14285714285714285,hotmail
795,796,Giovanna Tillman,WI,43.7286,-89.5407,Organic,2772,48,,,,,,,hotmail
796,797,Gretchen Muller,PA,41.6161,-80.1679,Google,3056,54,69.881,709.3584000000001,52.8083,283.3059,7.0,0.14285714285714285,hotmail
797,798,Arden Jast,OH,41.0487,-83.274,Facebook,3179,36,336.8619,0.0,65.9847,114.9861,5.0,0.0,yahoo
798,799,Eudora Greenholt,WI,44.3048,-91.4397,Organic,2549,24,1552.2848999999999,852.0606,1165.7402,1486.0834,28.0,0.03571428571428571,gmail
799,800,Ransom Murphy,GA,32.375,-81.9161,Facebook,2468,37,735.0454,1756.002,618.7208,2205.3392,30.0,0.13333333333333333,gmail
800,801,Lavon Mante,MI,43.1902,-84.2902,Organic,2433,53,964.7964,2543.4239000000002,1726.6284,642.345,27.0,0.07407407407407407,hotmail
801,802,Lavada Kuhic,CT,41.2769,-73.332,Google,2139,56,,,,,,,gmail
802,803,Stewart Marks,TX,33.6118,-101.574,Organic,2785,24,344.31600000000003,395.8742,531.436,397.606,13.0,0.07692307692307693,gmail
803,804,Verna Davis,LA,30.4023,-92.47,Google,2148,26,573.7688,246.1371,1072.8367,657.6451,17.0,0.058823529411764705,hotmail
804,805,Lewis Doyle,IN,41.5195,-86.2736,Google,2456,43,,,,,,,gmail
805,806,Nichole Stanton,TX,31.9334,-98.6479,Affiliate,2158,57,,,,,,,yahoo
806,807,Juanita Altenwerth,MT,45.6637,-109.102,Organic,3180,26,48.196299999999994,414.8217,500.0444,0.0,6.0,0.0,hotmail
807,808,Grady Raynor,GA,32.2872,-83.7645,Facebook,2685,32,0.0,744.6556,178.027,156.3404,4.0,0.25,hotmail
808,809,Francesco Grant,MI,45.6369,-84.8047,Facebook,2373,31,0.0,165.452,0.0,390.13239999999996,4.0,0.0,hotmail
809,810,Keon Dickinson,CO,40.3157,-103.782,Facebook,2155,29,,,,,,,hotmail
810,811,Grant Breitenberg,TX,30.3465,-100.577,Affiliate,2946,39,281.394,0.0,0.0,222.1068,2.0,0.0,gmail
811,812,Vincenza Wunsch,CA,34.2315,-119.048,Twitter,2431,49,,,,,,,hotmail
812,813,Roman Walker,AR,35.3203,-90.587,Affiliate,2741,44,1960.3398,565.6337000000001,432.0358,425.91060000000004,17.0,0.0,hotmail
813,814,Miguel McGlynn,MA,42.2477,-71.6782,Facebook,2766,43,82.65870000000001,0.0,293.6632,127.0179,4.0,0.25,hotmail
814,815,Aniya Langosh,AK,68.1408,-151.734,Organic,3041,51,0.0,51.9413,0.0,0.0,1.0,0.0,hotmail
815,816,Luisa Swaniawski,PA,41.8742,-76.2111,Facebook,3194,40,417.5215,695.7158999999999,899.8485999999999,2331.0366,19.0,0.05263157894736842,hotmail
816,817,Nova Leuschke,PA,41.9779,-77.8008,Affiliate,3126,58,249.59300000000002,821.9471,672.3941,406.765,15.0,0.0,yahoo
817,818,Eladio Parisian,GA,32.5076,-83.6624,Organic,2660,59,46.899,40.3833,299.2942,494.298,5.0,0.2,gmail
818,819,Jaime Hauck,AR,36.3514,-91.2165,Affiliate,2293,61,,,,,,,gmail
819,820,Garett Hegmann,VA,36.7168,-79.3608,Facebook,2524,44,591.5257999999999,1470.6548,489.3175,596.7470000000001,20.0,0.0,gmail
820,821,Haylie Bosco,OH,39.4244,-83.3649,Affiliate,2878,41,280.3196,0.0,611.0391000000001,218.4372,3.0,0.0,hotmail
821,822,Morton Funk,CO,38.5942,-104.214,Affiliate,2975,58,1063.1026,1209.9059000000002,1065.0109000000002,1320.6499999999999,25.0,0.2,gmail
822,823,Pattie Gutkowski,NE,40.5363,-96.0679,Twitter,3184,37,856.6936000000001,217.4198,229.7258,1303.3741999999997,11.0,0.09090909090909091,hotmail
823,824,Justine Olson,PA,40.5008,-78.2599,Organic,3099,54,29.5172,20.4105,357.07230000000004,42.4797,5.0,0.2,gmail
824,825,Milton Baumbach,SD,45.3564,-98.0547,Affiliate,2467,64,,,,,,,hotmail
825,826,Jo Gusikowski,TX,31.9914,-101.92,Organic,3135,46,,,,,,,hotmail
826,827,Idella Wehner,TX,33.6401,-97.2448,Facebook,2250,49,,,,,,,yahoo
827,828,Irma Waters,KY,37.3465,-85.5961,Google,2856,64,0.0,79.23939999999999,207.55939999999998,0.0,4.0,0.0,yahoo
828,829,Elva Herman,MN,44.8919,-94.5994,Twitter,2872,37,123.9572,546.9513999999999,279.9737,341.6266,11.0,0.0,hotmail
829,830,Joshuah Gleichner,ND,48.8774,-99.1223,Organic,2493,55,226.15090000000004,766.6931999999999,290.03520000000003,660.1737,11.0,0.0,gmail
830,831,Marques Koch,AR,34.2052,-91.688,Affiliate,2725,48,93.798,262.8573,757.3551,286.0421,9.0,0.1111111111111111,gmail
831,832,Norberto Dach,MO,36.8629,-93.018,Affiliate,2804,60,796.4421,1433.5808,392.6728,341.0184,14.0,0.14285714285714285,gmail
832,833,Paxton Fay,MN,46.3152,-93.8694,Affiliate,2889,65,,,,,,,yahoo
833,834,Haleigh Bayer,MT,46.948,-105.664,Twitter,2715,39,155.82389999999998,232.5434,267.04049999999995,0.0,4.0,0.25,yahoo
834,835,Gloria Conn,WI,45.197,-91.288,Organic,2451,61,0.0,100.1898,200.0688,84.6786,3.0,0.0,yahoo
835,836,Janet Stiedemann,AK,62.4575,-151.03,Twitter,2900,42,0.0,0.0,0.0,3732.048,2.0,0.0,hotmail
836,837,Bonita King,CO,38.7511,-105.531,Facebook,3080,50,0.0,156.29160000000002,0.0,89.6534,2.0,0.0,hotmail
837,838,Kristina Little,IN,40.5428,-87.2134,Organic,2550,28,,,,,,,hotmail
838,839,Emelia Tromp,CO,38.37,-108.918,Google,2379,51,1297.9381,943.3635999999999,1091.3398,342.6243,20.0,0.05,hotmail
839,840,Eusebio Eichmann,WA,48.0325,-121.953,Organic,2944,56,571.9656,0.0,0.0,0.0,3.0,0.0,hotmail
840,841,Gudrun Blanda,OR,45.4881,-123.005,Affiliate,2335,57,370.2508,810.5968,2920.0192,2797.7958,21.0,0.09523809523809523,gmail
841,842,Kieran Roob,AK,60.737,-151.205,Twitter,2662,38,,,,,,,yahoo
842,843,Zackery Kuhn,MT,47.8003,-110.999,Affiliate,3005,32,885.6229999999999,0.0,0.0,90.833,3.0,0.3333333333333333,hotmail
843,844,Vida Crist,GA,34.646,-85.3579,Twitter,2185,60,133.2945,0.0,0.0,311.4321,3.0,0.0,gmail
844,845,Antwon Steuber,MS,33.5398,-90.5841,Google,2737,33,,,,,,,hotmail
845,846,Janiya Emard,VA,37.9783,-79.3201,Facebook,2662,30,,,,,,,gmail
846,847,Margarita Tromp,KS,38.0567,-95.1344,Organic,2502,48,,,,,,,yahoo
847,848,Tressie Willms,IN,41.5546,-87.1865,Facebook,2377,63,717.1814999999999,616.0886,732.4698000000001,101.8034,13.0,0.15384615384615385,hotmail
848,849,Misael Beier,GA,30.9258,-84.5847,Twitter,2623,65,,,,,,,yahoo
849,850,Carolanne Upton,AL,34.9193,-86.4167,Organic,2423,56,228.4597,557.7395,55.4892,1079.6106,12.0,0.25,gmail
850,851,Ryann Rice,TX,35.8908,-100.374,Facebook,2446,49,0.0,385.9425,95.3586,0.0,3.0,0.3333333333333333,hotmail
851,852,Leon Labadie,MT,47.5537,-110.675,Google,2994,58,,,,,,,yahoo
852,853,Jacinthe Howell,MI,43.713,-82.8248,Google,2828,48,,,,,,,yahoo
853,854,Sigmund Mayer,AL,31.9416,-85.18,Twitter,2345,64,292.6196,0.0,892.4397,55.668,7.0,0.14285714285714285,hotmail
854,855,Keshaun Carroll,PA,41.1434,-77.0597,Google,2336,50,,,,,,,hotmail
855,856,Laurie Sanford,NY,42.4569,-78.9825,Affiliate,3145,33,,,,,,,hotmail
856,857,Rudy Larkin,WI,44.7556,-88.8731,Google,2234,64,319.7442,100.1898,100.8674,260.3702,6.0,0.16666666666666666,yahoo
857,858,Angie Hills,MT,45.7573,-110.259,Affiliate,2630,62,79.4724,0.0,0.0,72.8124,2.0,0.0,yahoo
858,859,Julio Beatty,NJ,40.6438,-74.3455,Google,2348,52,0.0,564.2315,43.3962,237.0234,6.0,0.0,gmail
859,860,Lesly Fay,CA,35.6203,-119.173,Google,2804,49,0.0,0.0,81.6149,74.0356,2.0,0.0,gmail
860,861,Dulce Conroy,MS,34.7675,-88.1553,Facebook,2838,60,67.7547,0.0,0.0,1017.0192999999999,6.0,0.0,gmail
861,862,Electa Schroeder,MT,47.3611,-114.788,Google,2348,59,,,,,,,yahoo
862,863,Paolo Kshlerin,LA,31.6978,-93.7427,Google,2518,66,0.0,0.0,0.0,486.6237,3.0,0.3333333333333333,yahoo
863,864,Gunnar Hilpert,FL,28.2836,-81.3443,Twitter,2672,53,1300.2215,1226.8065000000001,45.1817,1731.195,21.0,0.14285714285714285,yahoo
864,865,Dagmar Sawayn,NE,40.5484,-100.898,Twitter,2280,35,160.5972,286.8444,0.0,514.3404,5.0,0.2,gmail
865,866,Maybelle Romaguera,NV,37.6561,-114.497,Google,2868,34,472.1982,155.82389999999998,49.7686,0.0,3.0,0.0,yahoo
866,867,Jeffery Frami,AK,69.7419,-163.005,Affiliate,2980,45,,,,,,,yahoo
867,868,Danny Oberbrunner,KY,37.8792,-84.8322,Affiliate,2588,62,583.0676000000001,1415.3657,183.00350000000003,2059.6324,13.0,0.23076923076923078,yahoo
868,869,Candace Greenholt,TX,32.2026,-96.9183,Google,2548,37,160.0279,0.0,463.9054,997.3353000000001,8.0,0.125,gmail
869,870,Sigrid Denesik,TX,31.3024,-103.894,Organic,2978,25,131.7844,468.9575,0.0,371.87129999999996,6.0,0.0,gmail
870,871,Luis Mitchell,MT,45.8478,-109.918,Organic,2789,62,147.9836,997.8529,497.35200000000003,826.4192,16.0,0.0625,yahoo
871,872,Cedrick Larkin,SC,34.7147,-83.2255,Twitter,2453,31,,,,,,,gmail
872,873,Cory Tromp,NE,42.5941,-100.144,Twitter,2735,64,,,,,,,yahoo
873,874,Johathan Ebert,TX,30.543,-95.2862,Organic,2610,51,88.863,0.0,468.2139,212.8842,5.0,0.0,yahoo
874,875,Trudie Muller,FL,27.3718,-80.391,Facebook,2614,41,790.0636999999999,957.8675000000001,0.0,302.1654,8.0,0.125,gmail
875,876,Laurie Greenholt,AL,31.7543,-86.814,Google,3156,41,,,,,,,hotmail
876,877,Larry Paucek,ID,44.8286,-116.451,Affiliate,2230,44,480.276,404.0676,0.0,0.0,3.0,0.0,hotmail
877,878,Chanel Rippin,KY,36.6825,-88.8683,Facebook,2284,55,167.85629999999998,608.9347,119.7627,78.2198,9.0,0.2222222222222222,yahoo
878,879,Merle Moen,NE,40.1728,-99.4659,Twitter,2970,43,,,,,,,yahoo
879,880,Domingo Waters,NC,35.3121,-79.578,Affiliate,3099,61,,,,,,,hotmail
880,881,Kaya Schoen,LA,30.2695,-93.649,Google,2957,59,123.82320000000001,53.4052,0.0,156.4396,4.0,0.0,yahoo
881,882,Geovanny Schuster,OH,38.8532,-83.6787,Organic,2488,33,542.6174,531.3129,979.5984,625.7021,18.0,0.16666666666666666,yahoo
882,883,Dennis McCullough,MI,44.9182,-84.5124,Facebook,2954,57,1305.7876999999999,560.4815000000001,1079.4829,1261.1508,16.0,0.0625,yahoo
883,884,Daron Parker,IA,41.5769,-95.7388,Facebook,3064,55,,,,,,,hotmail
884,885,Eldred Dietrich,UT,37.6402,-113.358,Facebook,3100,65,697.575,224.48860000000002,1245.8467,491.4942000000001,15.0,0.13333333333333333,yahoo
885,886,Howell Price,CA,39.1368,-123.341,Twitter,3190,47,1162.7953,1608.8716,1678.1304,2052.3628,32.0,0.0625,hotmail
886,887,Osbaldo Lueilwitz,AK,61.8699,-158.113,Affiliate,2982,42,,,,,,,yahoo
887,888,Bud Bruen,OH,40.2588,-83.185,Organic,2395,66,103.8826,28.9588,180.3931,692.5797,5.0,0.0,yahoo
888,889,Thea Gottlieb,IA,42.235,-95.132,Affiliate,2742,49,,,,,,,gmail
889,890,Loren Weimann,SD,45.2975,-98.6608,Google,2782,27,834.3317,1257.6997999999999,327.5052,1022.4134,14.0,0.07142857142857142,yahoo
890,891,Destany Dietrich,SD,44.1826,-96.9977,Facebook,3156,58,,,,,,,yahoo
891,892,Muhammad Kub,AL,33.9292,-86.4875,Google,2572,35,447.8595,407.884,283.11030000000005,1140.3927,9.0,0.0,hotmail
892,893,Audie Hane,IL,42.2031,-90.2385,Organic,3044,63,1533.6714,1853.0807,1378.9269,1072.0867,26.0,0.11538461538461539,gmail
893,894,Rosalinda Cronin,CA,38.7473,-122.437,Facebook,2223,48,,,,,,,gmail
894,895,Gage Stiedemann,ID,45.9997,-116.41,Google,2855,42,,,,,,,gmail
895,896,Christophe Durgan,NC,35.6316,-79.7428,Affiliate,2925,47,379.97180000000003,761.2161000000001,0.0,302.28470000000004,8.0,0.0,gmail
896,897,Mya Aufderhar,VA,37.8925,-78.9086,Twitter,3169,48,0.0,85.7228,0.0,58.3131,2.0,0.5,hotmail
897,898,Cornelius Bogisich,NY,44.7915,-74.3895,Twitter,2317,25,,,,,,,hotmail
898,899,Samara Hegmann,NE,41.3518,-102.861,Twitter,2994,54,303.8688,0.0,0.0,62.7228,2.0,0.0,yahoo
899,900,Kathryne Hoppe,SD,44.2674,-102.898,Organic,2536,36,210.2397,435.5483,146.4435,956.399,11.0,0.18181818181818182,gmail
900,901,Libbie Larkin,NH,43.9762,-72.0257,Affiliate,3139,41,0.0,73.1872,0.0,178.027,2.0,0.5,yahoo
901,902,Anjali Parker,CA,33.9119,-117.403,Facebook,2319,30,634.0998999999999,443.4132,550.0975999999999,428.1683,20.0,0.15,hotmail
902,903,Felicity Greenfelder,TX,31.3296,-96.6388,Facebook,2338,65,,,,,,,hotmail
903,904,Tracey Denesik,MN,43.6164,-96.0073,Facebook,2668,62,39.7362,132.22050000000002,670.6862,178.4608,6.0,0.3333333333333333,gmail
904,905,Delfina Orn,TN,36.3584,-82.5068,Affiliate,2916,44,1059.5556,561.8476,305.5508,1134.5386,12.0,0.16666666666666666,yahoo
905,906,Dale Halvorson,MT,47.3065,-114.326,Google,2871,54,351.9498,372.8664,501.2409,379.6544,10.0,0.1,gmail
906,907,Louie Corkery,MO,37.8837,-92.7506,Google,2568,59,230.39389999999997,619.1365,2121.1305,252.0945,13.0,0.15384615384615385,yahoo
907,908,Toby Yundt,WY,42.9554,-108.876,Affiliate,2171,55,535.4554,756.8088,0.0,643.0436000000001,6.0,0.16666666666666666,gmail
908,909,Sophie Blanda,KS,37.6847,-98.3192,Google,3027,34,459.784,816.6621,723.8282,1516.0593,19.0,0.05263157894736842,hotmail
909,910,Jonas Von,KY,37.1193,-83.3545,Facebook,3197,51,599.71,297.638,0.0,359.08279999999996,6.0,0.0,hotmail
910,911,Ivory McCullough,AR,36.0206,-91.7992,Google,2693,63,4697.3379,970.6353,4101.2887,100.3952,17.0,0.058823529411764705,yahoo
911,912,Rickie Vandervort,TX,30.4685,-97.1747,Affiliate,3042,38,149.891,475.009,0.0,1458.6421,8.0,0.125,yahoo
912,913,Destiney Ortiz,ID,43.6196,-116.78,Facebook,2993,34,776.3772,836.8457999999999,540.4066,3050.8421000000003,23.0,0.13043478260869565,hotmail
913,914,Alfonzo Casper,IL,42.0019,-88.8321,Organic,3117,27,45.6546,85.7228,0.0,242.53609999999998,4.0,0.0,yahoo
914,915,Dorian Predovic,MS,32.9684,-89.7284,Organic,3220,57,278.2086,156.65019999999998,100.0344,684.4365999999999,6.0,0.16666666666666666,gmail
915,916,Everette Kuphal,ND,47.5167,-101.311,Affiliate,2645,39,529.727,279.9608,872.5258,3051.2753000000002,21.0,0.047619047619047616,yahoo
916,917,Franco Sauer,CO,38.3699,-105.754,Google,2301,27,615.4345000000001,1722.0731,1075.4406,187.0564,17.0,0.11764705882352941,yahoo
917,918,Margret Johnston,SD,44.295,-99.2056,Twitter,2473,59,425.1336,2515.3995,3434.4007,1960.6241,45.0,0.06666666666666667,yahoo
918,919,Oscar Olson,MN,46.7837,-96.715,Organic,3174,58,1439.3485,1500.3111,823.1923999999999,564.1169,17.0,0.11764705882352941,hotmail
919,920,Wilmer Volkman,OK,35.2325,-97.1234,Twitter,2864,60,,,,,,,gmail
920,921,Bryce Erdman,CO,38.7197,-104.034,Organic,3001,60,,,,,,,hotmail
921,922,Jeffry Grimes,WI,45.9914,-91.8777,Organic,3083,27,,,,,,,hotmail
922,923,Conrad King,NM,32.3649,-108.642,Organic,3091,66,455.80320000000006,454.78,0.0,469.0212,4.0,0.0,yahoo
923,924,Agnes Braun,MS,30.9224,-88.7026,Facebook,2359,65,175.44240000000002,367.50620000000004,604.8734000000001,820.61,14.0,0.21428571428571427,yahoo
924,925,Archibald Lowe,CA,34.1874,-118.346,Facebook,2931,55,143.0736,218.408,187.71120000000002,503.8529,7.0,0.0,hotmail
925,926,Burnice Doyle,KY,37.0347,-84.9719,Twitter,3163,66,,,,,,,gmail
926,927,Laura Bahringer,NE,41.5615,-101.57,Google,2988,37,215.90130000000002,1185.9619,100.8674,447.2619,8.0,0.25,yahoo
927,928,Madyson Vandervort,LA,31.7017,-92.1998,Google,2307,47,,,,,,,yahoo
928,929,Winifred Runolfsson,ND,48.9377,-102.531,Organic,2380,24,215.9848,1249.4016,417.4195,500.7225,12.0,0.08333333333333333,gmail
929,930,Walker Harris,IL,40.3199,-88.6031,Twitter,2603,64,542.85,542.7966,0.0,218.4372,7.0,0.14285714285714285,yahoo
930,931,Maye Rath,VT,42.9773,-73.2045,Twitter,2378,39,986.0984,678.2042000000001,1090.6853,983.2019999999999,19.0,0.0,yahoo
931,932,Gaston Dicki,MT,46.014,-111.35,Organic,2382,47,471.68980000000005,219.4508,594.1611,590.1732,10.0,0.1,hotmail
932,933,Aurelio Parker,TX,30.3555,-97.0776,Affiliate,3074,31,339.49109999999996,0.0,455.6834,726.396,7.0,0.14285714285714285,hotmail
933,934,Douglas Prosacco,CA,36.6409,-121.652,Twitter,2167,46,592.9158,777.5184,346.6458,386.95439999999996,8.0,0.0,hotmail
934,935,Taryn Schoen,MI,42.6916,-85.766,Google,2867,58,801.019,1005.4281,595.6904999999999,484.21889999999996,14.0,0.07142857142857142,hotmail
935,936,Jailyn Hickle,WI,45.5957,-91.7962,Organic,2303,65,379.836,342.533,509.962,276.7425,11.0,0.09090909090909091,hotmail
936,937,Adonis Ritchie,OH,40.0894,-80.9499,Twitter,2368,57,53.927,0.0,0.0,0.0,1.0,0.0,gmail
937,938,Heidi Glover,LA,29.6557,-91.3974,Twitter,2142,45,,,,,,,gmail
938,939,Coleman Beier,WA,48.3321,-118.155,Affiliate,2423,55,1186.8255,1006.1943,2725.1158,274.4904,16.0,0.0,yahoo
939,940,Jude Ward,MO,39.1428,-93.9051,Affiliate,2966,56,2051.0127,693.4353000000001,1362.4818,946.4837,19.0,0.05263157894736842,gmail
940,941,Eduardo McKenzie,TX,29.366,-96.001,Organic,3011,45,,,,,,,yahoo
941,942,Lacy Gleichner,TX,33.7677,-102.504,Google,3012,50,1229.2776,1680.2782,399.0924,739.1249,23.0,0.08695652173913043,gmail
942,943,Phoebe Mann,NC,35.0889,-76.7279,Organic,2287,60,704.7547999999999,969.8808,374.1128,191.01,9.0,0.1111111111111111,gmail
